Essai;Temps_frame;Temps_sequence;Pixel_par_seconde
89;0.078518;15.625000;978124800.000000
90;0.000000;0.000000;inf
91;0.000000;0.000000;inf
92;0.000000;0.000000;inf
93;0.000000;0.000000;inf
94;0.078518;15.625000;978124800.000000
95;0.157035;31.250000;489062400.000000
96;0.078518;15.625000;978124800.000000
97;0.000000;0.000000;inf
98;0.000000;0.000000;inf
99;0.000000;0.000000;inf
100;0.078518;15.625000;978124800.000000
101;0.078518;15.625000;978124800.000000
102;0.314070;62.500000;244531200.000000
103;0.000000;0.000000;inf
104;0.078518;15.625000;978124800.000000
105;0.157035;31.250000;489062400.000000
106;0.078518;15.625000;978124800.000000
107;0.000000;0.000000;inf
108;0.000000;0.000000;inf
109;0.235553;46.875000;326041600.000000
110;0.000000;0.000000;inf
111;0.078518;15.625000;978124800.000000
112;0.000000;0.000000;inf
113;0.078518;15.625000;978124800.000000
114;0.157035;31.250000;489062400.000000
115;0.157035;31.250000;489062400.000000
116;0.000000;0.000000;inf
117;0.157035;31.250000;489062400.000000
118;0.000000;0.000000;inf
119;0.000000;0.000000;inf
120;0.078518;15.625000;978124800.000000
121;0.078518;15.625000;978124800.000000
122;0.235553;46.875000;326041600.000000
123;0.157035;31.250000;489062400.000000
124;0.000000;0.000000;inf
125;0.000000;0.000000;inf
126;0.235553;46.875000;326041600.000000
127;0.078518;15.625000;978124800.000000
128;0.078518;15.625000;978124800.000000
129;0.157035;31.250000;489062400.000000
130;0.157035;31.250000;489062400.000000
131;0.078518;15.625000;978124800.000000
132;0.000000;0.000000;inf
133;0.078518;15.625000;978124800.000000
134;0.078518;15.625000;978124800.000000
135;0.078518;15.625000;978124800.000000
136;0.078518;15.625000;978124800.000000
137;0.000000;0.000000;inf
138;0.157035;31.250000;489062400.000000
139;0.000000;0.000000;inf
140;0.157035;31.250000;489062400.000000
141;0.000000;0.000000;inf
142;0.000000;0.000000;inf
143;0.078518;15.625000;978124800.000000
144;0.000000;0.000000;inf
145;0.000000;0.000000;inf
146;0.078518;15.625000;978124800.000000
147;0.157035;31.250000;489062400.000000
148;0.000000;0.000000;inf
149;0.078518;15.625000;978124800.000000
150;0.314070;62.500000;244531200.000000
151;0.157035;31.250000;489062400.000000
152;0.000000;0.000000;inf
153;0.078518;15.625000;978124800.000000
154;0.000000;0.000000;inf
155;0.000000;0.000000;inf
156;0.549623;109.375000;139732114.285714
157;0.157035;31.250000;489062400.000000
158;0.157035;31.250000;489062400.000000
159;0.000000;0.000000;inf
160;0.235553;46.875000;326041600.000000
161;0.000000;0.000000;inf
162;0.000000;0.000000;inf
163;0.000000;0.000000;inf
164;0.078518;15.625000;978124800.000000
165;0.314070;62.500000;244531200.000000
166;0.000000;0.000000;inf
167;0.000000;0.000000;inf
168;0.000000;0.000000;inf
169;0.000000;0.000000;inf
170;0.000000;0.000000;inf
171;0.235553;46.875000;326041600.000000
172;0.000000;0.000000;inf
173;0.000000;0.000000;inf
174;0.078518;15.625000;978124800.000000
175;0.157035;31.250000;489062400.000000
176;0.078518;15.625000;978124800.000000
177;0.157035;31.250000;489062400.000000
178;0.000000;0.000000;inf
179;0.000000;0.000000;inf
180;0.000000;0.000000;inf
181;0.078518;15.625000;978124800.000000
182;0.000000;0.000000;inf
183;0.000000;0.000000;inf
184;0.000000;0.000000;inf
185;0.000000;0.000000;inf
186;0.078518;15.625000;978124800.000000
187;0.235553;46.875000;326041600.000000
188;0.235553;46.875000;326041600.000000
189;0.000000;0.000000;inf
190;0.000000;0.000000;inf
191;0.157035;31.250000;489062400.000000
192;0.235553;46.875000;326041600.000000
193;0.000000;0.000000;inf
194;0.000000;0.000000;inf
195;0.157035;31.250000;489062400.000000
196;0.000000;0.000000;inf
197;0.000000;0.000000;inf
198;0.000000;0.000000;inf
199;0.000000;0.000000;inf
200;0.000000;0.000000;inf
201;0.078518;15.625000;978124800.000000
202;0.000000;0.000000;inf
203;0.078518;15.625000;978124800.000000
204;0.078518;15.625000;978124800.000000
205;0.078518;15.625000;978124800.000000
206;0.157035;31.250000;489062400.000000
207;0.000000;0.000000;inf
208;0.000000;0.000000;inf
209;0.078518;15.625000;978124800.000000
210;0.078518;15.625000;978124800.000000
211;0.078518;15.625000;978124800.000000
212;0.078518;15.625000;978124800.000000
213;0.157035;31.250000;489062400.000000
214;0.157035;31.250000;489062400.000000
215;0.000000;0.000000;inf
216;0.078518;15.625000;978124800.000000
217;0.314070;62.500000;244531200.000000
218;0.000000;0.000000;inf
219;0.000000;0.000000;inf
220;0.157035;31.250000;489062400.000000
221;0.000000;0.000000;inf
222;0.078518;15.625000;978124800.000000
223;0.000000;0.000000;inf
224;0.157035;31.250000;489062400.000000
225;0.235553;46.875000;326041600.000000
226;0.078518;15.625000;978124800.000000
227;0.235553;46.875000;326041600.000000
228;0.000000;0.000000;inf
229;0.000000;0.000000;inf
230;0.078518;15.625000;978124800.000000
231;0.000000;0.000000;inf
232;0.078518;15.625000;978124800.000000
233;0.078518;15.625000;978124800.000000
234;0.000000;0.000000;inf
235;0.157035;31.250000;489062400.000000
236;0.078518;15.625000;978124800.000000
237;0.314070;62.500000;244531200.000000
238;0.000000;0.000000;inf
239;0.000000;0.000000;inf
240;0.000000;0.000000;inf
241;0.157035;31.250000;489062400.000000
242;0.078518;15.625000;978124800.000000
243;0.157035;31.250000;489062400.000000
244;0.157035;31.250000;489062400.000000
245;0.000000;0.000000;inf
246;0.314070;62.500000;244531200.000000
247;0.078518;15.625000;978124800.000000
248;0.078518;15.625000;978124800.000000
249;0.078518;15.625000;978124800.000000
250;0.000000;0.000000;inf
251;0.000000;0.000000;inf
252;0.000000;0.000000;inf
253;0.078518;15.625000;978124800.000000
254;0.078518;15.625000;978124800.000000
255;0.157035;31.250000;489062400.000000
256;0.157035;31.250000;489062400.000000
257;0.000000;0.000000;inf
258;0.000000;0.000000;inf
259;0.000000;0.000000;inf
260;0.000000;0.000000;inf
261;0.000000;0.000000;inf
262;0.157035;31.250000;489062400.000000
263;0.078518;15.625000;978124800.000000
264;0.235553;46.875000;326041600.000000
265;0.078518;15.625000;978124800.000000
266;0.157035;31.250000;489062400.000000
267;0.000000;0.000000;inf
268;0.235553;46.875000;326041600.000000
269;0.078518;15.625000;978124800.000000
270;0.000000;0.000000;inf
271;0.078518;15.625000;978124800.000000
272;0.078518;15.625000;978124800.000000
273;0.078518;15.625000;978124800.000000
274;0.000000;0.000000;inf
275;0.000000;0.000000;inf
276;0.078518;15.625000;978124800.000000
277;0.000000;0.000000;inf
278;0.078518;15.625000;978124800.000000
279;0.157035;31.250000;489062400.000000
280;0.157035;31.250000;489062400.000000
281;0.157035;31.250000;489062400.000000
282;0.157035;31.250000;489062400.000000
283;0.078518;15.625000;978124800.000000
284;0.078518;15.625000;978124800.000000
285;0.000000;0.000000;inf
286;0.078518;15.625000;978124800.000000
287;0.078518;15.625000;978124800.000000
288;0.078518;15.625000;978124800.000000
289;0.157035;31.250000;489062400.000000
290;0.157035;31.250000;489062400.000000
291;0.000000;0.000000;inf
292;0.000000;0.000000;inf
293;0.157035;31.250000;489062400.000000
294;0.078518;15.625000;978124800.000000
295;0.078518;15.625000;978124800.000000
296;0.078518;15.625000;978124800.000000
297;0.000000;0.000000;inf
298;0.000000;0.000000;inf
299;0.000000;0.000000;inf
