Essai;Temps_frame;Temps_sequence;Pixel_par_seconde
184;0.392588;78.125000;195624960.000000
185;0.000000;0.000000;inf
186;0.392588;78.125000;195624960.000000
187;0.235553;46.875000;326041600.000000
188;0.235553;46.875000;326041600.000000
189;0.471106;93.750000;163020800.000000
190;0.314070;62.500000;244531200.000000
191;0.549623;109.375000;139732114.285714
192;0.549623;109.375000;139732114.285714
193;0.314070;62.500000;244531200.000000
194;0.157035;31.250000;489062400.000000
195;0.235553;46.875000;326041600.000000
196;0.235553;46.875000;326041600.000000
197;0.628141;125.000000;122265600.000000
198;0.314070;62.500000;244531200.000000
199;0.235553;46.875000;326041600.000000
200;0.314070;62.500000;244531200.000000
201;0.235553;46.875000;326041600.000000
202;0.078518;15.625000;978124800.000000
203;0.392588;78.125000;195624960.000000
204;0.314070;62.500000;244531200.000000
205;0.628141;125.000000;122265600.000000
206;0.628141;125.000000;122265600.000000
207;0.471106;93.750000;163020800.000000
208;0.078518;15.625000;978124800.000000
209;0.549623;109.375000;139732114.285714
210;0.392588;78.125000;195624960.000000
211;0.157035;31.250000;489062400.000000
212;0.078518;15.625000;978124800.000000
213;0.628141;125.000000;122265600.000000
214;0.314070;62.500000;244531200.000000
215;0.235553;46.875000;326041600.000000
216;0.235553;46.875000;326041600.000000
217;0.235553;46.875000;326041600.000000
218;0.157035;31.250000;489062400.000000
219;0.628141;125.000000;122265600.000000
220;0.549623;109.375000;139732114.285714
221;0.157035;31.250000;489062400.000000
222;0.078518;15.625000;978124800.000000
223;0.549623;109.375000;139732114.285714
224;0.471106;93.750000;163020800.000000
225;0.314070;62.500000;244531200.000000
226;0.235553;46.875000;326041600.000000
227;0.392588;78.125000;195624960.000000
228;0.392588;78.125000;195624960.000000
229;0.235553;46.875000;326041600.000000
230;0.392588;78.125000;195624960.000000
231;0.314070;62.500000;244531200.000000
232;0.549623;109.375000;139732114.285714
233;0.549623;109.375000;139732114.285714
234;0.392588;78.125000;195624960.000000
235;0.549623;109.375000;139732114.285714
236;0.471106;93.750000;163020800.000000
237;0.549623;109.375000;139732114.285714
238;0.471106;93.750000;163020800.000000
239;0.314070;62.500000;244531200.000000
240;0.392588;78.125000;195624960.000000
241;0.314070;62.500000;244531200.000000
242;0.471106;93.750000;163020800.000000
243;0.078518;15.625000;978124800.000000
244;0.235553;46.875000;326041600.000000
245;0.392588;78.125000;195624960.000000
246;0.392588;78.125000;195624960.000000
247;0.235553;46.875000;326041600.000000
248;0.157035;31.250000;489062400.000000
249;0.235553;46.875000;326041600.000000
250;0.471106;93.750000;163020800.000000
251;0.549623;109.375000;139732114.285714
252;0.314070;62.500000;244531200.000000
253;0.314070;62.500000;244531200.000000
254;0.314070;62.500000;244531200.000000
255;0.235553;46.875000;326041600.000000
256;0.314070;62.500000;244531200.000000
257;0.549623;109.375000;139732114.285714
258;0.628141;125.000000;122265600.000000
259;0.471106;93.750000;163020800.000000
260;0.235553;46.875000;326041600.000000
261;0.392588;78.125000;195624960.000000
262;0.628141;125.000000;122265600.000000
263;0.314070;62.500000;244531200.000000
264;0.235553;46.875000;326041600.000000
265;0.157035;31.250000;489062400.000000
266;0.628141;125.000000;122265600.000000
267;0.314070;62.500000;244531200.000000
268;0.314070;62.500000;244531200.000000
269;0.471106;93.750000;163020800.000000
270;0.471106;93.750000;163020800.000000
271;0.314070;62.500000;244531200.000000
272;0.235553;46.875000;326041600.000000
273;0.628141;125.000000;122265600.000000
274;0.235553;46.875000;326041600.000000
275;0.392588;78.125000;195624960.000000
276;0.549623;109.375000;139732114.285714
277;0.471106;93.750000;163020800.000000
278;0.157035;31.250000;489062400.000000
279;0.392588;78.125000;195624960.000000
280;0.314070;62.500000;244531200.000000
281;0.157035;31.250000;489062400.000000
282;0.235553;46.875000;326041600.000000
283;0.235553;46.875000;326041600.000000
284;0.314070;62.500000;244531200.000000
285;0.392588;78.125000;195624960.000000
286;0.157035;31.250000;489062400.000000
287;0.549623;109.375000;139732114.285714
288;0.314070;62.500000;244531200.000000
289;0.471106;93.750000;163020800.000000
290;0.235553;46.875000;326041600.000000
291;0.157035;31.250000;489062400.000000
292;0.628141;125.000000;122265600.000000
293;0.471106;93.750000;163020800.000000
294;0.471106;93.750000;163020800.000000
295;0.235553;46.875000;326041600.000000
296;0.314070;62.500000;244531200.000000
297;0.392588;78.125000;195624960.000000
298;0.235553;46.875000;326041600.000000
299;0.078518;15.625000;978124800.000000
