Essai;Temps_frame;Temps_sequence;Pixel_par_seconde
66;0.411653;81.919000;186564777.402064
67;0.392211;78.050000;195812940.422799
68;0.375824;74.789000;204350907.218966
69;0.358789;71.399000;214053418.115101
70;0.375382;74.701000;204591638.666146
71;0.407050;81.003000;188674493.537291
72;0.393000;78.207000;195419847.328240
73;0.391598;77.928000;196119494.918382
74;0.374930;74.611000;204838428.649919
75;0.407915;81.175000;188274715.121659
76;0.376945;75.012000;203743401.055821
77;0.377241;75.071000;203583274.500134
78;0.376236;74.871000;204127098.609589
79;0.360397;71.719000;213098342.140877
80;0.376477;74.919000;203996316.021287
81;0.360663;71.772000;212940979.769282
82;0.375905;74.805000;204307198.716679
83;0.374643;74.554000;204995037.154268
84;0.375095;74.644000;204747869.889066
85;0.391106;77.830000;196366439.676189
86;0.391392;77.887000;196222732.933576
87;0.375950;74.814000;204282620.899846
88;0.390764;77.762000;196538154.882884
89;0.375774;74.779000;204378234.531057
90;0.342221;68.102000;224416316.701431
91;0.406658;80.925000;188856348.470788
92;0.375739;74.772000;204397367.998761
93;0.391075;77.824000;196381578.947333
94;0.391618;77.932000;196109428.732762
95;0.344126;68.481000;223174311.122758
96;0.376106;74.845000;204198009.219087
97;0.375276;74.680000;204649169.791151
98;0.392447;78.097000;195695097.122801
99;0.390528;77.715000;196657016.020079
100;0.406412;80.876000;188970770.067766
101;0.309387;61.568000;248232848.232772
102;0.375593;74.743000;204476673.400903
103;0.342276;68.113000;224380074.288296
104;0.375101;74.645000;204745126.934174
105;0.389799;77.570000;197024622.921274
106;0.390347;77.679000;196748155.872221
107;0.391221;77.853000;196308427.420933
108;0.359181;71.477000;213819830.155198
109;0.360377;71.715000;213110227.985774
110;0.406894;80.972000;188746727.263731
111;0.359749;71.590000;213482329.934368
112;0.390980;77.805000;196429535.376896
113;0.390347;77.679000;196748155.872248
114;0.390548;77.719000;196646894.581731
115;0.391613;77.931000;196111945.182300
116;0.406080;80.810000;189125108.278704
117;0.327905;65.253000;234214518.872676
118;0.358000;71.242000;214525139.664778
119;0.359030;71.447000;213909611.320282
120;0.409412;81.473000;187586071.459230
121;0.390729;77.755000;196555848.498480
122;0.359442;71.529000;213664387.870649
123;0.391834;77.975000;196001282.462331
124;0.407010;80.995000;188693129.205503
125;0.375638;74.752000;204452054.794486
126;0.374839;74.593000;204887858.110010
127;0.391643;77.937000;196096847.453721
128;0.358648;71.371000;214137394.740152
129;0.391392;77.887000;196222732.933599
130;0.406759;80.945000;188809685.588993
131;0.375472;74.719000;204542352.012181
132;0.374854;74.596000;204879618.210054
133;0.375462;74.717000;204547827.134407
134;0.374251;74.476000;205209731.994173
135;0.392146;78.037000;195845560.439305
136;0.406945;80.982000;188723420.019246
137;0.375598;74.744000;204473937.707416
138;0.390357;77.681000;196743090.330960
139;0.358538;71.349000;214203422.612808
140;0.396372;78.878000;193757448.211171
141;0.379015;75.424000;202630462.452265
142;0.402543;80.106000;190787206.950793
143;0.359884;71.617000;213401845.930463
144;0.342945;68.246000;223942795.182129
145;0.375834;74.791000;204345442.633464
146;0.359518;71.544000;213619590.741332
147;0.376186;74.861000;204154366.091813
148;0.406628;80.919000;188870351.833315
149;0.390975;77.804000;196432060.048339
150;0.374688;74.563000;204970293.577220
151;0.375442;74.713000;204558778.258137
152;0.406548;80.903000;188907704.287828
153;0.405804;80.755000;189253916.166140
154;0.345101;68.675000;222543866.035679
155;0.375849;74.794000;204337246.303202
156;0.407035;81.000000;188681481.481512
157;0.375121;74.649000;204734155.849373
158;0.393050;78.217000;195394863.009275
159;0.391623;77.933000;196106912.347760
160;0.377643;75.151000;203366555.335268
161;0.360286;71.697000;213163730.700060
162;0.407226;81.038000;188593005.750398
163;0.374714;74.568000;204956549.726436
164;0.375211;74.667000;204684800.514333
165;0.366869;73.007000;209338830.523104
166;0.351940;70.036000;218219201.553514
167;0.390427;77.695000;196707638.844225
168;0.374638;74.553000;204997786.809389
169;0.375452;74.715000;204553302.549705
170;0.374332;74.492000;205165655.372371
171;0.407804;81.153000;188325755.055281
172;0.372462;74.120000;206195358.877494
173;0.360970;71.833000;212760152.019252
174;0.358241;71.290000;214380698.555226
175;0.359482;71.537000;213640493.730583
176;0.391387;77.886000;196225252.291804
177;0.391402;77.889000;196217694.411298
178;0.406794;80.952000;188793359.027564
179;0.373990;74.424000;205353111.899396
180;0.358457;71.333000;214251468.464862
181;0.376141;74.852000;204178913.055105
182;0.407030;80.999000;188683810.911266
183;0.375874;74.799000;204323587.213746
184;0.390342;77.678000;196750688.740720
185;0.407000;80.993000;188697788.697865
186;0.359070;71.455000;213885662.304904
187;0.407487;81.090000;188472068.072513
188;0.327060;65.085000;234819082.737882
189;0.390899;77.789000;196469937.908934
190;0.358859;71.413000;214011454.496996
191;0.390899;77.789000;196469937.909015
192;0.346357;68.925000;221736670.293854
193;0.359226;71.486000;213792910.500011
194;0.379628;75.546000;202303232.467638
195;0.347879;69.228000;220766163.979851
196;0.345427;68.740000;222333430.317097
197;0.344246;68.505000;223096124.370443
198;0.379442;75.509000;202402362.632192
199;0.407136;81.020000;188634904.961741
200;0.359221;71.485000;213795901.238025
201;0.392000;78.008000;195918367.346848
202;0.407085;81.010000;188658190.346947
203;0.375201;74.665000;204690283.265243
204;0.375965;74.817000;204274429.608333
205;0.376362;74.896000;204058961.760417
206;0.393482;78.303000;195180261.292657
207;0.368985;73.428000;208138584.736028
208;0.349312;69.513000;219861033.188024
209;0.407533;81.099000;188451152.295206
210;0.358995;71.440000;213930571.108583
211;0.329307;65.532000;233217359.457933
212;0.343010;68.259000;223900145.035769
213;0.406859;80.965000;188763045.760533
214;0.359025;71.446000;213912605.324275
215;0.391744;77.957000;196046538.476345
216;0.378648;75.351000;202826770.713031
217;0.391246;77.858000;196295820.596428
218;0.407181;81.029000;188613953.029160
219;0.406839;80.961000;188772371.882704
220;0.390884;77.786000;196477515.234078
221;0.391251;77.859000;196293299.425975
222;0.359829;71.606000;213434628.383131
223;0.392005;78.009000;195915855.862835
224;0.391090;77.827000;196374009.020089
225;0.391382;77.885000;196227771.714721
226;0.376317;74.887000;204083485.785229
227;0.407141;81.021000;188632576.739348
228;0.375387;74.702000;204588899.895657
229;0.406538;80.901000;188912374.383562
230;0.424497;84.475000;180919798.757064
231;0.375040;74.633000;204778047.244452
232;0.359095;71.460000;213870696.893415
233;0.359246;71.490000;213780948.384419
234;0.374452;74.516000;205099575.929936
235;0.374688;74.563000;204970293.577162
236;0.391472;77.903000;196182431.998806
237;0.391407;77.890000;196215175.247233
238;0.374769;74.579000;204926319.741443
239;0.390136;77.637000;196854592.526770
240;0.392357;78.079000;195740211.836777
241;0.376970;75.017000;203729821.240541
242;0.391211;77.851000;196313470.604096
243;0.391226;77.854000;196305905.926401
244;0.402829;80.163000;190651547.472054
245;0.331769;66.022000;231486474.205467
246;0.399146;79.430000;192410927.861013
247;0.368191;73.270000;208587416.404994
248;0.392678;78.143000;195579898.391364
249;0.375422;74.709000;204569730.554594
250;0.342940;68.245000;223946076.635601
251;0.361116;71.862000;212674292.393841
252;0.407226;81.038000;188593005.750439
253;0.359513;71.543000;213622576.632187
254;0.407839;81.160000;188309512.074888
255;0.361271;71.893000;212582588.012701
256;0.375568;74.738000;204490352.966401
257;0.378191;75.260000;203072017.007687
258;0.392905;78.188000;195467335.140914
259;0.377337;75.090000;203531761.885739
260;0.360302;71.700000;213154811.715503
261;0.391688;77.946000;196074205.218969
262;0.375447;74.714000;204556040.367267
263;0.392347;78.077000;195745225.866789
264;0.375518;74.728000;204517717.589035
265;0.359859;71.612000;213416745.796757
266;0.392437;78.095000;195700108.841757
267;0.407528;81.098000;188453476.041248
268;0.391578;77.924000;196129562.137478
269;0.359010;71.443000;213921587.839271
270;0.375824;74.789000;204350907.218959
271;0.344055;68.467000;223219945.375173
272;0.375101;74.645000;204745126.934271
273;0.359628;71.566000;213553922.253582
274;0.391291;77.867000;196273132.392410
275;0.406739;80.941000;188819016.320523
276;0.391940;77.996000;195948510.179959
277;0.361593;71.957000;212393512.792212
278;0.392884;78.184000;195477335.516253
279;0.402060;80.010000;191016122.984581
280;0.302482;60.194000;253899059.706891
281;0.375538;74.732000;204506770.861296
282;0.407407;81.074000;188509263.142345
283;0.375276;74.680000;204649169.791107
284;0.391593;77.927000;196122011.626393
285;0.407920;81.176000;188272395.781965
286;0.375332;74.691000;204619030.405256
287;0.343322;68.321000;223696959.939061
288;0.391241;77.857000;196298341.831816
289;0.391794;77.967000;196021393.666629
290;0.393432;78.293000;195205190.757878
291;0.377618;75.146000;203380086.764451
292;0.344171;68.490000;223144984.669247
293;0.363663;72.369000;211184346.888793
294;0.375920;74.808000;204299005.453921
295;0.408487;81.289000;188010677.951437
296;0.360754;71.790000;212887588.800669
297;0.377588;75.140000;203396326.856560
298;0.393407;78.288000;195217657.878565
299;0.406638;80.921000;188865683.815054
300;0.367020;73.037000;209252844.448635
301;0.383794;76.375000;200107364.975435
302;0.398050;79.212000;192940463.566079
303;0.457814;91.105000;167753690.796336
304;0.534764;106.418000;143614802.007149
305;0.405402;80.675000;189441586.612988
306;0.361462;71.931000;212470284.022274
307;0.372960;74.219000;205920316.899987
308;0.436121;86.788000;176098078.075349
309;0.444874;88.530000;172633005.760755
310;0.391894;77.987000;195971123.392369
311;0.395538;78.712000;194166073.788005
312;0.395412;78.687000;194227763.162994
313;0.387573;77.127000;198156287.681382
314;0.391528;77.914000;196154734.707543
315;0.408191;81.230000;188147236.242698
316;0.349593;69.569000;219684054.679612
317;0.371030;73.835000;206991264.305619
318;0.373889;74.404000;205408311.381174
319;0.359719;71.584000;213500223.513609
320;0.363286;72.294000;211403435.969833
321;0.395085;78.622000;194388339.141718
322;0.410040;81.598000;187298708.301675
323;0.371889;74.006000;206512985.433631
324;0.379869;75.594000;202174775.775811
325;0.375528;74.730000;204512244.078589
326;0.395397;78.684000;194235168.522157
327;0.376915;75.006000;203759699.224057
328;0.410759;81.741000;186971042.683620
329;0.390794;77.768000;196522991.461795
330;0.408000;81.192000;188235294.117627
331;0.445593;88.673000;172354606.249950
332;0.407965;81.185000;188251524.296324
333;0.408151;81.222000;188165767.895381
334;0.378487;75.319000;202912943.613097
335;0.394673;78.540000;194591291.061861
336;0.390673;77.744000;196583659.189136
337;0.379724;75.565000;202252365.513132
338;0.345633;68.781000;222200898.504115
339;0.385523;76.719000;199210104.406981
340;0.377658;75.154000;203358437.341767
341;0.381050;75.829000;201548220.337736
342;0.410477;81.685000;187099222.623557
343;0.369884;73.607000;207632426.263779
344;0.391367;77.882000;196235330.371689
345;0.393327;78.272000;195257563.368894
346;0.394271;78.460000;194789701.758841
347;0.379879;75.596000;202169426.953700
348;0.391603;77.929000;196116978.275049
349;0.390945;77.798000;196447209.439936
350;0.350271;69.704000;219258579.134465
351;0.373231;74.273000;205770603.045566
352;0.359281;71.497000;213760017.902804
353;0.404402;80.476000;189910035.289964
354;0.405915;80.777000;189202371.962272
355;0.346362;68.926000;221733453.268708
356;0.376261;74.876000;204113467.599892
357;0.387372;77.087000;198259109.836977
358;0.393513;78.309000;195165306.669844
359;0.365749;72.784000;209980215.432008
360;0.378714;75.364000;202791783.875494
361;0.360543;71.748000;213012209.399630
362;0.373543;74.335000;205598977.601444
363;0.362573;72.152000;211819492.183307
364;0.377543;75.131000;203420691.858282
365;0.443734;88.303000;173076792.408078
366;0.391899;77.988000;195968610.555333
367;0.408548;81.301000;187982927.639209
368;0.407925;81.177000;188270076.499459
369;0.408739;81.339000;187895105.668884
370;0.360980;71.835000;212754228.440070
371;0.384874;76.590000;199545632.589233
372;0.394623;78.530000;194616070.291466
373;0.391663;77.941000;196086783.592854
374;0.375714;74.767000;204411036.954705
375;0.418945;83.370000;183317740.194325
376;0.411859;81.960000;186471449.487437
377;0.410226;81.635000;187213817.602763
378;0.387834;77.179000;198022778.216833
379;0.408166;81.225000;188158818.097720
380;0.391136;77.836000;196351302.739134
381;0.392020;78.012000;195908321.796697
382;0.376065;74.837000;204219837.780790
383;0.390618;77.733000;196611477.750811
384;0.393332;78.273000;195255068.797698
385;0.359533;71.547000;213610633.569471
386;0.343729;68.402000;223432063.389940
387;0.407779;81.148000;188337358.899923
388;0.414879;82.561000;185114036.893921
389;0.383618;76.340000;200199109.248077
390;0.354437;70.533000;216681553.315521
391;0.382935;76.204000;200556401.238788
392;0.417744;83.131000;183844775.114052
393;0.354256;70.497000;216792203.923605
394;0.411553;81.899000;186610337.122343
395;0.380729;75.765000;201718471.589717
396;0.361141;71.867000;212659496.013309
397;0.375678;74.760000;204430176.564820
398;0.379769;75.574000;202228279.567038
399;0.403643;80.325000;190267040.149355
400;0.390367;77.683000;196738025.050633
401;0.364020;72.440000;210977360.574123
402;0.373965;74.419000;205366908.988299
403;0.343648;68.386000;223484338.899809
404;0.411412;81.871000;186674158.126648
405;0.393683;78.343000;195080607.073976
406;0.402141;80.026000;190977932.172137
407;0.369553;73.541000;207818767.762204
408;0.440307;87.621000;174423939.466654
409;0.345950;68.844000;221997559.700082
410;0.412653;82.118000;186112667.137515
411;0.392985;78.204000;195427343.870093
412;0.417930;83.168000;183762985.763723
413;0.391784;77.965000;196026422.112543
414;0.379925;75.605000;202145360.756442
415;0.394372;78.480000;194740061.162047
416;0.430462;85.662000;178412831.827268
417;0.374734;74.572000;204945555.972878
418;0.410111;81.612000;187266578.444200
419;0.455709;90.686000;168528769.600590
420;0.392352;78.078000;195742718.819683
421;0.397990;79.200000;192969696.969783
422;0.410985;81.786000;186868168.146168
423;0.412709;82.129000;186087740.018537
424;0.377618;75.146000;203380086.764422
425;0.386035;76.821000;198945600.812143
426;0.398995;79.400000;192483627.204134
427;0.360337;71.707000;213134003.653874
428;0.393377;78.282000;195232620.525628
429;0.408181;81.228000;188151868.813670
430;0.392955;78.198000;195442338.678844
431;0.404362;80.468000;189928915.842298
432;0.381246;75.868000;201444614.329964
433;0.351613;69.971000;218421917.651569
434;0.409940;81.578000;187344627.227928
435;0.432889;86.145000;177412502.176412
436;0.380256;75.671000;201969050.230756
437;0.358995;71.440000;213930571.108679
438;0.407286;81.050000;188565083.281781
439;0.385482;76.711000;199230879.535054
440;0.391452;77.899000;196192505.680498
441;0.407824;81.157000;188316473.009079
442;0.398508;79.303000;192719064.852607
443;0.361322;71.903000;212553022.822123
444;0.374729;74.571000;204948304.300505
445;0.363608;72.358000;211216451.532902
446;0.428372;85.246000;179283485.442166
447;0.406312;80.856000;189017512.614943
448;0.431849;85.938000;177839838.022749
449;0.407658;81.124000;188393077.264247
450;0.392332;78.074000;195752747.393692
451;0.361367;71.912000;212526421.181451
452;0.359342;71.509000;213724146.610834
453;0.394905;78.586000;194477387.830013
454;0.376503;74.924000;203982702.471830
455;0.354146;70.475000;216859879.389914
456;0.379613;75.543000;202311266.431031
457;0.378960;75.413000;202660018.829709
458;0.403508;80.298000;190331016.961735
459;0.405116;80.618000;189575529.038211
460;0.351000;69.849000;218803418.803492
461;0.419925;83.565000;182889965.894859
462;0.409221;81.435000;187673604.715436
463;0.394513;78.508000;194670606.817141
464;0.360457;71.731000;213062692.559893
465;0.375603;74.745000;204471202.086882
466;0.378497;75.321000;202907555.661799
467;0.347578;69.168000;220957668.285897
468;0.420779;83.735000;182518660.058462
469;0.380146;75.649000;202027786.223485
470;0.416281;82.840000;184490584.258533
471;0.392975;78.202000;195432341.883775
472;0.376734;74.970000;203857543.017070
473;0.393196;78.246000;195322444.597789
474;0.399678;79.536000;192154496.077392
475;0.396698;78.943000;193597912.417849
476;0.374980;74.621000;204810978.142939
477;0.385266;76.668000;199342620.128462
478;0.410925;81.774000;186895590.285479
479;0.380683;75.756000;201742436.242584
480;0.377688;75.160000;203342203.299502
481;0.416558;82.895000;184368176.608946
482;0.452347;90.017000;169781263.539184
483;0.374905;74.606000;204852156.663268
484;0.428206;85.213000;179352915.634752
485;0.334030;66.472000;229919364.544356
486;0.392779;78.163000;195529854.278888
487;0.428588;85.289000;179193096.413350
488;0.417588;83.100000;183913357.400781
489;0.410302;81.650000;187179424.372411
490;0.370040;73.638000;207545017.518182
491;0.402648;80.127000;190737204.687429
492;0.411367;81.862000;186694681.292986
493;0.381528;75.924000;201296032.874847
494;0.346563;68.966000;221604848.766322
495;0.408960;81.383000;187793519.531117
496;0.407462;81.085000;188483689.955064
497;0.395628;78.730000;194121681.696973
498;0.365879;72.810000;209905232.797599
499;0.384050;76.426000;199973830.895120
