Essai;Temps_frame;Temps_sequence;Pixel_par_seconde
273;0.154598;30.765000;496772306.192293
274;0.153995;30.645000;498717572.199023
275;0.153985;30.643000;498750122.376395
276;0.152608;30.369000;503250024.695407
277;0.149638;29.778000;513237960.912081
278;0.150658;29.981000;509762849.804766
279;0.151457;30.140000;507073656.269253
280;0.153548;30.556000;500170179.343474
281;0.153593;30.565000;500022902.011013
282;0.151387;30.126000;507309300.937578
283;0.155789;31.002000;492974646.797871
284;0.148126;29.477000;518478813.991819
285;0.156106;31.065000;491974891.354387
286;0.159352;31.711000;481952634.729815
287;0.164598;32.755000;466591360.097773
288;0.154523;30.750000;497014634.147528
289;0.154216;30.689000;498002541.628753
290;0.158040;31.450000;485952305.246320
291;0.151879;30.224000;505664372.683417
292;0.151357;30.120000;507410358.564837
293;0.151528;30.154000;506838230.415825
294;0.151683;30.185000;506317707.471978
295;0.154427;30.731000;497321922.489104
296;0.154296;30.705000;497743038.592642
297;0.154191;30.684000;498083691.825077
298;0.156412;31.126000;491010730.578034
299;0.150412;29.932000;510597354.002124
300;0.158859;31.613000;483446683.327239
301;0.158734;31.588000;483829302.267348
302;0.154307;30.707000;497710619.728062
303;0.155296;30.904000;494537923.894377
304;0.151246;30.098000;507781247.922331
305;0.153905;30.627000;499010676.852672
306;0.159050;31.651000;482866260.150461
307;0.156533;31.150000;490632423.755848
308;0.152412;30.330000;503897131.554464
309;0.153432;30.533000;500546949.201481
310;0.147246;29.302000;521575319.092848
311;0.157714;31.385000;486958738.249871
312;0.157477;31.338000;487689067.585377
313;0.147970;29.446000;519024655.300101
314;0.160402;31.920000;478796992.481210
315;0.151111;30.071000;508237172.025853
316;0.157261;31.295000;488359162.804894
317;0.150121;29.874000;511588672.424798
318;0.149543;29.759000;513565644.008842
319;0.153980;30.642000;498766399.059646
320;0.150940;30.037000;508812464.629245
321;0.154116;30.669000;498327301.183323
322;0.156819;31.207000;489736277.119401
323;0.152161;30.280000;504729194.186082
324;0.156095;31.063000;492006567.298890
325;0.160392;31.918000;478826994.173352
326;0.158191;31.480000;485489199.490177
327;0.154844;30.814000;495982345.686005
328;0.157442;31.331000;487798027.513880
329;0.154367;30.719000;497516195.188797
330;0.151673;30.183000;506351257.330150
331;0.157111;31.265000;488827762.673842
332;0.152648;30.377000;503117490.207089
333;0.149116;29.674000;515036732.491119
334;0.144970;28.849000;529765329.819337
335;0.154940;30.833000;495676710.019381
336;0.146809;29.215000;523128529.866438
337;0.156256;31.095000;491500241.197561
338;0.151849;30.218000;505764775.961264
339;0.150472;29.944000;510392733.101541
340;0.152035;30.255000;505146256.818295
341;0.151688;30.186000;506300934.207664
342;0.158598;31.561000;484243211.559715
343;0.149543;29.759000;513565644.007861
344;0.154226;30.691000;497970088.950394
345;0.151628;30.174000;506502286.738556
346;0.151387;30.126000;507309300.938295
347;0.153246;30.496000;501154249.741417
348;0.157131;31.269000;488765230.738461
349;0.151774;30.203000;506015958.679598
350;0.154693;30.784000;496465696.464828
351;0.154593;30.764000;496788454.038255
352;0.149834;29.817000;512566656.604903
353;0.156427;31.129000;490963410.326683
354;0.160126;31.865000;479623411.267192
355;0.155025;30.850000;495403565.642233
356;0.166603;33.154000;460976051.155664
357;0.150372;29.924000;510733859.106693
358;0.154970;30.839000;495580271.732240
359;0.154523;30.750000;497014634.146839
360;0.156759;31.195000;489924667.414478
361;0.153849;30.616000;499189966.029295
362;0.149095;29.670000;515106167.844407
363;0.154447;30.735000;497257198.633825
364;0.154508;30.747000;497063128.108597
365;0.156377;31.119000;491121179.985545
366;0.154688;30.783000;496481824.386117
367;0.155417;30.928000;494154164.509713
368;0.168236;33.479000;456501090.236060
369;0.153422;30.531000;500579738.626142
370;0.159497;31.740000;481512287.336115
371;0.151940;30.236000;505463685.672197
372;0.153985;30.643000;498750122.377782
373;0.147256;29.304000;521539721.540042
374;0.156216;31.087000;491626724.995799
375;0.149492;29.749000;513738276.918424
376;0.155010;30.847000;495451745.714401
377;0.153603;30.567000;499990185.494545
378;0.154543;30.754000;496949990.246980
379;0.149342;29.719000;514256872.708432
380;0.151950;30.238000;505430253.323681
381;0.148905;29.632000;515766738.661783
382;0.155472;30.939000;493978473.770004
383;0.155427;30.930000;494122211.444324
384;0.151930;30.234000;505497122.443384
385;0.151412;30.131000;507225116.988476
386;0.148588;29.569000;516865636.310866
387;0.161191;32.077000;476453533.684134
388;0.158281;31.498000;485211759.476149
389;0.151799;30.208000;505932203.388848
390;0.155653;30.975000;493404358.356033
391;0.151457;30.140000;507073656.271882
392;0.161382;32.115000;475889771.136811
393;0.155779;31.000000;493006451.613939
394;0.154643;30.774000;496627022.810646
395;0.155131;30.871000;495066567.327573
396;0.150392;29.928000;510665597.432902
397;0.152487;30.345000;503648047.454090
398;0.155714;30.987000;493213282.991512
399;0.157161;31.275000;488671462.830056
400;0.162362;32.310000;473017641.597928
401;0.152156;30.279000;504745863.467952
402;0.151060;30.061000;508406240.642283
403;0.153111;30.469000;501598345.859783
404;0.145136;28.882000;529160030.468620
405;0.158045;31.451000;485936854.154456
406;0.152844;30.416000;502472382.954420
407;0.154226;30.691000;497970088.950855
408;0.161221;32.083000;476364429.760730
409;0.152065;30.261000;505046098.938823
410;0.154643;30.774000;496627022.812939
411;0.149146;29.680000;514932614.555026
412;0.156307;31.105000;491342227.936113
413;0.151739;30.196000;506133262.683500
414;0.156839;31.211000;489673512.542556
415;0.150216;29.893000;511263506.508219
416;0.153698;30.586000;499679591.969957
417;0.154764;30.798000;496240015.586961
418;0.150844;30.018000;509134519.289661
419;0.150588;29.967000;510001001.100983
420;0.157980;31.438000;486137795.024997
421;0.159266;31.694000;482211144.063584
422;0.149236;29.698000;514620513.164950
423;0.152563;30.360000;503399209.485902
424;0.151779;30.204000;505999205.404725
425;0.152879;30.423000;502356769.550779
426;0.156040;31.052000;492180857.916165
427;0.158136;31.469000;485658902.411877
428;0.156940;31.231000;489359930.837198
429;0.158216;31.485000;485412101.002394
430;0.156884;31.220000;489532351.056273
431;0.152724;30.392000;502869176.097460
432;0.157005;31.244000;489156318.012376
433;0.158548;31.551000;484396691.073012
434;0.168543;33.540000;455670840.788249
435;0.155080;30.861000;495226985.516814
436;0.150241;29.898000;511178005.217691
437;0.156513;31.146000;490695434.405595
438;0.156955;31.234000;489312928.220619
439;0.154291;30.704000;497759249.607558
440;0.155116;30.868000;495114681.870768
441;0.152040;30.256000;505129561.077703
442;0.165583;32.951000;463815969.167379
443;0.154095;30.665000;498392303.926805
444;0.156849;31.213000;489642136.287455
445;0.156578;31.159000;490490708.941501
446;0.162558;32.349000;472447370.860764
447;0.161000;32.039000;477018633.538929
448;0.150337;29.917000;510853360.964409
449;0.153915;30.629000;498978092.657209
450;0.160392;31.918000;478826994.173138
451;0.152950;30.437000;502125702.271566
452;0.157533;31.349000;487517943.157538
453;0.155960;31.036000;492434592.085928
454;0.152065;30.261000;505046098.938112
455;0.154784;30.802000;496175573.015519
456;0.153533;30.553000;500219291.069183
457;0.154176;30.681000;498132394.640691
458;0.159543;31.749000;481375791.360632
459;0.158181;31.478000;485520045.746566
460;0.159201;31.681000;482409014.866430
461;0.157508;31.344000;487595712.097501
462;0.157573;31.357000;487393564.434713
463;0.157990;31.440000;486106870.229174
464;0.154879;30.821000;495869699.228708
465;0.151930;30.234000;505497122.443621
466;0.156874;31.218000;489563713.241762
467;0.148729;29.597000;516376659.796185
468;0.154487;30.743000;497127801.450719
469;0.156101;31.064000;491990728.818139
470;0.169216;33.674000;453857575.576574
471;0.150482;29.946000;510358645.563544
472;0.165111;32.857000;465142891.926322
473;0.152533;30.354000;503498715.162234
474;0.154573;30.760000;496853055.916533
475;0.157598;31.362000;487315859.957005
476;0.153930;30.632000;498929224.341069
477;0.152302;30.308000;504262900.882988
478;0.145950;29.044000;526208511.223853
479;0.144985;28.852000;529710245.388431
480;0.158322;31.506000;485088554.561360
481;0.154774;30.800000;496207792.206659
482;0.158774;31.596000;483706798.325959
483;0.155935;31.031000;492513937.675700
484;0.172714;34.370000;444666860.634515
485;0.170020;33.834000;451711296.326496
486;0.149633;29.777000;513255196.962704
487;0.150593;29.968000;509983982.916859
488;0.154075;30.661000;498457323.636203
489;0.150065;29.863000;511777115.493500
490;0.147402;29.333000;521024102.548492
491;0.152482;30.344000;503664645.399664
492;0.156332;31.110000;491263259.403272
493;0.152080;30.264000;504996034.896457
494;0.154809;30.807000;496095043.335519
495;0.150553;29.960000;510120160.211637
496;0.161869;32.212000;474456724.203189
497;0.147377;29.328000;521112929.618904
498;0.151377;30.124000;507342982.342523
499;0.156417;31.127000;490994956.147429
