Essai;Temps_frame;Temps_sequence;Pixel_par_seconde
70;13.033920;2593.750000;5892318.072289
71;12.405779;2468.750000;6190663.291139
72;12.091709;2406.250000;6351459.740260
73;13.662060;2718.750000;5621406.896552
74;12.562814;2500.000000;6113280.000000
75;13.269472;2640.625000;5787720.710059
76;12.798367;2546.875000;6000765.644172
77;13.112437;2609.375000;5857034.730539
78;13.662060;2718.750000;5621406.896552
79;13.426508;2671.875000;5720028.070175
80;12.876884;2562.500000;5964175.609756
81;12.484296;2484.375000;6151728.301887
82;13.269472;2640.625000;5787720.710059
83;12.484296;2484.375000;6151728.301887
84;13.033920;2593.750000;5892318.072289
85;14.525754;2890.625000;5287161.081081
86;12.562814;2500.000000;6113280.000000
87;12.876884;2562.500000;5964175.609756
88;12.955402;2578.125000;5928029.090909
89;13.269472;2640.625000;5787720.710059
90;13.347990;2656.250000;5753675.294118
91;14.054648;2796.875000;5464384.357542
92;13.426508;2671.875000;5720028.070175
93;14.211683;2828.125000;5404004.419890
94;13.662060;2718.750000;5621406.896552
95;14.368719;2859.375000;5344944.262295
96;13.269472;2640.625000;5787720.710059
97;14.054648;2796.875000;5464384.357542
98;13.190955;2625.000000;5822171.428571
99;12.798367;2546.875000;6000765.644172
100;12.562814;2500.000000;6113280.000000
101;12.719849;2531.250000;6037807.407407
102;13.426508;2671.875000;5720028.070175
103;14.211683;2828.125000;5404004.419890
104;12.798367;2546.875000;6000765.644172
105;13.583543;2703.125000;5653900.578035
106;13.505025;2687.500000;5686772.093023
107;13.740578;2734.375000;5589284.571429
108;14.604271;2906.250000;5258735.483871
109;14.918342;2968.750000;5148025.263158
110;13.347990;2656.250000;5753675.294118
111;13.976131;2781.250000;5495083.146067
112;12.562814;2500.000000;6113280.000000
113;13.190955;2625.000000;5822171.428571
114;12.484296;2484.375000;6151728.301887
115;13.190955;2625.000000;5822171.428571
116;12.248744;2437.500000;6270030.769231
117;12.955402;2578.125000;5928029.090909
118;13.976131;2781.250000;5495083.146067
119;12.013191;2390.625000;6392972.549020
120;13.347990;2656.250000;5753675.294118
121;13.347990;2656.250000;5753675.294118
122;13.662060;2718.750000;5621406.896552
123;13.269472;2640.625000;5787720.710059
124;13.426508;2671.875000;5720028.070175
125;12.484296;2484.375000;6151728.301887
126;13.583543;2703.125000;5653900.578035
127;13.347990;2656.250000;5753675.294118
