Essai;Temps_frame;Temps_sequence;Pixel_par_seconde
83;32.506281;6468.750000;2362620.289855
84;32.506281;6468.750000;2362620.289855
85;32.113693;6390.625000;2391503.178484
86;33.055905;6578.125000;2323336.817102
87;32.270729;6421.875000;2379865.693431
88;33.055905;6578.125000;2323336.817102
89;30.935930;6156.250000;2482550.253807
90;32.427764;6453.125000;2368340.920097
91;31.878141;6343.750000;2409174.384236
92;31.485553;6265.625000;2439213.965087
93;32.113693;6390.625000;2391503.178484
94;33.684045;6703.125000;2280011.188811
95;32.035176;6375.000000;2397364.705882
96;31.328518;6234.375000;2451440.601504
97;32.270729;6421.875000;2379865.693431
98;32.035176;6375.000000;2397364.705882
99;32.663317;6500.000000;2351261.538462
100;31.956658;6359.375000;2403255.036855
101;32.427764;6453.125000;2368340.920097
102;31.564070;6281.250000;2433146.268657
103;31.642588;6296.875000;2427108.684864
104;32.427764;6453.125000;2368340.920097
105;34.704774;6906.250000;2212952.036199
106;32.663317;6500.000000;2351261.538462
107;34.783291;6921.875000;2207956.659142
108;35.489950;7062.500000;2163992.920354
109;33.605528;6687.500000;2285338.317757
110;36.667714;7296.875000;2094485.653105
111;32.113693;6390.625000;2391503.178484
112;33.369975;6640.625000;2301470.117647
113;32.349246;6437.500000;2374089.320388
114;31.171482;6203.125000;2463790.428212
115;32.113693;6390.625000;2391503.178484
116;33.762563;6718.750000;2274708.837209
117;41.300251;8218.750000;1859552.851711
118;40.436558;8046.875000;1899271.456311
119;35.882538;7140.625000;2140316.849015
120;35.725503;7109.375000;2149724.835165
121;35.332915;7031.250000;2173610.666667
122;38.159548;7593.750000;2012602.469136
123;33.841080;6734.375000;2269431.090487
124;33.684045;6703.125000;2280011.188811
125;33.998116;6765.625000;2258948.729792
126;34.233668;6812.500000;2243405.504587
127;32.977387;6562.500000;2328868.571429
128;37.060302;7375.000000;2072298.305085
129;34.940327;6953.125000;2198033.258427
130;33.212940;6609.375000;2312351.773050
131;32.663317;6500.000000;2351261.538462
132;32.977387;6562.500000;2328868.571429
133;34.076633;6781.250000;2253743.778802
134;36.824749;7328.125000;2085553.944563
135;32.898869;6546.875000;2334426.730310
136;33.448492;6656.250000;2296067.605634
137;33.212940;6609.375000;2312351.773050
138;31.878141;6343.750000;2409174.384236
139;32.820352;6531.250000;2340011.483254
140;33.998116;6765.625000;2258948.729792
141;32.977387;6562.500000;2328868.571429
