Essai;Temps_frame;Temps_sequence;Pixel_par_seconde
131;0.549623;109.375000;139732114.285714
132;0.549623;109.375000;139732114.285714
133;0.706658;140.625000;108680533.333333
134;0.628141;125.000000;122265600.000000
135;0.863693;171.875000;88920436.363636
136;0.706658;140.625000;108680533.333333
137;0.628141;125.000000;122265600.000000
138;1.177764;234.375000;65208320.000000
139;0.471106;93.750000;163020800.000000
140;0.706658;140.625000;108680533.333333
141;0.785176;156.250000;97812480.000000
142;0.706658;140.625000;108680533.333333
143;0.628141;125.000000;122265600.000000
144;0.785176;156.250000;97812480.000000
145;0.785176;156.250000;97812480.000000
146;0.549623;109.375000;139732114.285714
147;0.785176;156.250000;97812480.000000
148;0.628141;125.000000;122265600.000000
149;0.785176;156.250000;97812480.000000
150;0.628141;125.000000;122265600.000000
151;0.785176;156.250000;97812480.000000
152;0.706658;140.625000;108680533.333333
153;0.863693;171.875000;88920436.363636
154;0.549623;109.375000;139732114.285714
155;0.785176;156.250000;97812480.000000
156;0.706658;140.625000;108680533.333333
157;0.628141;125.000000;122265600.000000
158;0.628141;125.000000;122265600.000000
159;0.628141;125.000000;122265600.000000
160;0.628141;125.000000;122265600.000000
161;0.706658;140.625000;108680533.333333
162;0.549623;109.375000;139732114.285714
163;0.628141;125.000000;122265600.000000
164;0.706658;140.625000;108680533.333333
165;0.785176;156.250000;97812480.000000
166;0.942211;187.500000;81510400.000000
167;0.706658;140.625000;108680533.333333
168;0.392588;78.125000;195624960.000000
169;0.392588;78.125000;195624960.000000
170;1.020729;203.125000;75240369.230769
171;0.471106;93.750000;163020800.000000
172;0.549623;109.375000;139732114.285714
173;0.706658;140.625000;108680533.333333
174;0.549623;109.375000;139732114.285714
175;0.549623;109.375000;139732114.285714
176;0.471106;93.750000;163020800.000000
177;0.392588;78.125000;195624960.000000
178;0.549623;109.375000;139732114.285714
179;0.628141;125.000000;122265600.000000
180;0.785176;156.250000;97812480.000000
181;0.549623;109.375000;139732114.285714
182;0.706658;140.625000;108680533.333333
183;0.628141;125.000000;122265600.000000
184;0.863693;171.875000;88920436.363636
185;0.471106;93.750000;163020800.000000
186;0.942211;187.500000;81510400.000000
187;0.863693;171.875000;88920436.363636
188;0.628141;125.000000;122265600.000000
189;0.706658;140.625000;108680533.333333
190;0.471106;93.750000;163020800.000000
191;0.785176;156.250000;97812480.000000
192;0.785176;156.250000;97812480.000000
193;0.628141;125.000000;122265600.000000
194;0.706658;140.625000;108680533.333333
195;0.863693;171.875000;88920436.363636
196;0.785176;156.250000;97812480.000000
197;0.706658;140.625000;108680533.333333
198;1.020729;203.125000;75240369.230769
199;0.549623;109.375000;139732114.285714
